date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog
28.07.17;75.0;93.9;0.21;0.0;0.0;Jul 61;190;19.91;190;25.95;Yes
30.07.17;63.0;84.9;0.0;0.0;0.0;Jun 26;60;17.0;50;23. Apr;No
01.09.17;64.0;78.1;01. Jun;0.0;0.0;Jul 83;50;21.92;90;27.96;Yes
05.09.17;64.0;90.0;0.06;0.0;0.0;08. Mai;240;21.92;230;27.96;Yes
06.09.17;61.0;82.0;0.52;0.0;0.0;Apr 92;310;16. Nov;310;21.92;Yes
11.09.17;57.9;66.9;0.01;0.0;0.0;Dez 75;60;19.91;50;27. Jul;No
28.09.17;63.0;93.9;0.0;0.0;0.0;MŠr 13;50;17.0;50;25.95;No
12.10.17;64.9;77.0;0.0;0.0;0.0;Aug 28;50;17.0;50;23. Apr;Yes
13.10.17;63.0;71.1;0.0;0.0;0.0;Jul 38;40;14.99;40;19. Jan;Yes
29.10.17;41.0;68.0;0.78;0.0;0.0;Jul 61;290;21. MŠr;290;31.09;Yes
05.11.17;51.1;70.0;0.0;0.0;0.0;Feb 46;40;08. Mai;170;Dez 97;Yes
09.01.07;30.0;55.0;0.0;0.0;0.0;Jul 61;280;23. Apr;270;29. Aug;No
14.01.07;50.0;73.9;0.0;0.0;0.0;08. Mai;230;21. MŠr;230;25. Mai;No
08.02.07;27.0;48.0;0.0;0.0;0.0;MŠr 13;300;14.99;280;17. Sep;No
12.02.07;26. Jan;64.0;0.0;0.0;0.0;04. MŠr;220;19.91;220;23. Apr;No
13.02.07;37.9;50.0;0.59;0.0;0.0;Jun 71;10;21. MŠr;10;25.95;Yes
21.02.07;50.0;73.0;0.01;0.0;0.0;Jul 16;230;21.92;220;25. Mai;Yes
23.02.07;37.0;55.0;0.0;0.0;0.0;Jul 61;290;17. Sep;260;25. Mai;No
28.02.07;37.9;61.0;0.0;0.0;0.0;Apr 92;90;14. Sep;90;17.0;No
01.03.07;41.0;66.9;0.2;0.0;0.0;Okt 29;170;27.96;150;34.9;Yes
21.03.07;50.0;63.0;0.0;0.0;0.0;Sep 17;90;21.92;90;25.95;No
23.03.07;53.1;82.9;0.0;0.0;0.0;Jul 83;230;17.0;230;21. MŠr;No
08.04.07;27.0;55.9;0.0;0.0;0.0;Feb 91;240;19.91;240;25. Mai;No
11.04.07;46.0;59.0;0.73;0.0;0.0;Jun 49;140;17. Sep;150;25. Mai;Yes
18.04.07;42.1;66.9;0.0;0.0;0.0;06. Apr;90;14.99;100;19.91;No
19.04.07;44.1;57.9;0.04;0.0;0.0;Apr 47;90;Dez 97;90;16. Nov;Yes
21.04.07;39.9;77.0;0.0;0.0;0.0;Feb 24;50;Aug 95;140;14.99;Yes
25.04.07;61.0;87.1;0.0;0.0;0.0;Okt 29;230;23.94;230;29.97;Yes
10.05.07;63.0;82.9;0.0;0.0;0.0;Feb 91;20;10. Jul;20;Dez 97;Yes
21.05.07;54.0;88.0;0.0;0.0;0.0;MŠr 36;120;17.0;120;19.91;No
02.06.07;66.0;82.9;0.13;0.0;0.0;Jul 38;100;14. Sep;90;17. Sep;Yes
08.06.07;73.0;96.1;0.0;0.0;0.0;08. Mai;240;14. Sep;240;19.91;Yes
11.07.07;70.0;95.0;0.82;0.0;0.0;10. Jul;220;36.01;210;42.95;Yes
13.07.07;64.0;81.0;0.0;0.0;0.0;Feb 91;50;Aug 95;110;Dez 97;Yes
21.07.07;62.1;84.0;0.0;0.0;0.0;Jun 71;40;17.0;30;19.91;No
29.07.07;66.9;89.1;0.0;0.0;0.0;Apr 25;160;16. Nov;150;19.91;Yes
31.07.07;70.0;89.1;0.0;0.0;0.0;Jun 26;40;14.99;50;17.0;Yes
01.08.07;69.1;91.9;0.0;0.0;0.0;Apr 47;80;14. Sep;90;17.0;Yes
08.08.07;75.9;102.0;0.17;0.0;0.0;Apr 47;200;16. Nov;220;19.91;Yes
17.08.07;73.9;97.0;0.01;0.0;0.0;Jun 71;30;21. MŠr;40;27.96;Yes
25.08.07;75.0;99.0;0.0;0.0;0.0;Aug 95;220;17.0;210;21. MŠr;Yes
10.09.07;66.9;100.9;0.0;0.0;0.0;Jul 16;210;16. Nov;230;21.92;No
29.09.07;50.0;79.0;0.0;0.0;0.0;Jun 71;40;19.91;20;21.92;No
01.10.07;53.1;82.0;0.0;0.0;0.0;Jun 71;80;14. Sep;90;17.0;No
07.10.07;64.0;90.0;0.0;0.0;0.0;Jan 79;170;08. Mai;160;10. Jul;Yes
24.10.07;70.0;78.1;Jan 72;0.0;0.0;Jun 93;210;21. MŠr;220;25.95;Yes
29.10.07;37.0;61.0;0.0;0.0;0.0;Apr 47;50;16. Nov;40;19.91;No
29.11.07;36.0;63.0;0.0;0.0;0.0;MŠr 36;260;12. Aug;230;14. Sep;Yes
08.12.07;39.9;71.1;0.0;0.0;0.0;Mai 37;230;14. Sep;100;16. Nov;Yes
12.12.07;55.9;79.0;0.0;0.0;0.0;Aug 72;240;21.92;240;25.95;Yes
10.01.08;46.9;55.9;0.15;0.0;0.0;Mai 14;100;16. Nov;100;19.91;Yes
13.01.08;39.0;46.9;0.0;0.0;0.0;Mai 82;50;Dez 97;40;14. Sep;No
28.01.08;24. Jan;55.0;0.0;0.0;0.0;02. Jan;270;12. Aug;280;14.99;No
16.02.08;41.0;57.9;0.0;0.0;0.0;Jul 16;130;17.0;130;23. Apr;No
20.02.08;30. Sep;64.9;0.0;0.0;0.0;Nov 18;220;29.97;220;38.03;No
28.02.08;21. Sep;43.0;0.0;0.0;0.0;Mai 82;260;17.0;260;21.92;No
20.03.08;41.0;66.0;0.0;0.0;0.0;Okt 51;220;25. Mai;230;31.09;No
26.03.08;41.0;73.0;0.0;0.0;0.0;13.42;220;21.92;240;27.96;No
06.04.08;48.9;61.0;0.16;0.0;0.0;Sep 17;60;14. Sep;30;17. Sep;Yes
07.04.08;46.0;55.9;0.0;0.0;0.0;Aug 72;40;14. Sep;50;17.0;Yes
08.04.08;46.9;64.0;0.0;0.0;0.0;Aug 72;50;14.99;20;17.0;Yes
22.04.08;55.9;71.1;0.23;0.0;0.0;Nov 41;40;23. Apr;30;27.96;Yes
24.04.08;51.1;80.1;0.0;0.0;0.0;Feb 46;90;12. Aug;120;16. Nov;Yes
15.05.08;60.1;78.1;0.11;0.0;0.0;Jul 61;220;16. Nov;240;19.91;Yes
17.05.08;46.9;75.0;0.0;0.0;0.0;08. Mai;230;19.91;220;25.95;No
26.05.08;55.0;84.0;0.0;0.0;0.0;Okt 29;220;19.91;240;23.94;No
31.05.08;68.0;89.1;0.0;0.0;0.0;Okt 29;230;21. MŠr;220;25. Mai;Yes
05.06.08;75.9;96.1;0.0;0.0;0.0;Mai 82;220;17.0;230;19.91;Yes
06.06.08;75.9;99.0;0.0;0.0;0.0;Jun 49;230;14.99;240;17. Sep;No
14.06.08;69.1;96.1;0.01;0.0;0.0;Jul 61;200;17. Sep;170;23.94;No
16.06.08;66.9;95.0;0.1;0.0;0.0;Mai 37;230;17.0;220;31.09;Yes
17.06.08;68.0;90.0;0.0;0.0;0.0;Mai 59;280;16. Nov;350;23.94;Yes
05.07.08;69.1;87.1;0.86;0.0;0.0;Mai 14;270;17. Sep;280;23. Apr;Yes
09.07.08;70.0;90.0;0.97;0.0;0.0;Okt 51;300;23. Apr;300;36.01;Yes
10.07.08;71.1;89.1;0.0;0.0;0.0;Apr 92;190;16. Nov;190;19.91;Yes
14.07.08;69.1;79.0;0.53;0.0;0.0;Apr 25;30;10. Jul;40;14. Sep;Yes
15.07.08;66.0;87.1;0.0;0.0;0.0;Jun 26;40;14. Sep;40;17. Sep;Yes
19.07.08;70.0;90.0;0.76;0.0;0.0;MŠr 36;150;19.91;130;23.94;Yes
24.07.08;64.9;87.1;0.0;0.0;0.0;MŠr 36;40;12. Aug;350;14. Sep;Yes
26.07.08;66.0;87.1;0.0;0.0;0.0;Jun 93;220;17.0;210;21. MŠr;Yes
30.07.08;75.0;93.0;0.0;0.0;0.0;Jul 61;230;17.0;240;23. Apr;Yes
03.08.08;70.0;91.9;0.0;0.0;0.0;MŠr 36;40;Dez 97;330;17.0;No
08.08.08;70.0;91.0;0.0;0.0;0.0;Apr 92;220;14. Sep;20;17.0;Yes
12.08.08;55.9;89.1;0.0;0.0;0.0;MŠr 58;170;10. Jul;140;16. Nov;No
13.08.08;61.0;73.9;0.11;0.0;0.0;03. Aug;130;14. Sep;130;16. Nov;Yes
17.08.08;64.9;84.9;0.0;0.0;0.0;Feb 46;170;14.99;130;17.0;Yes
19.08.08;66.9;95.0;0.0;0.0;0.0;Feb 91;200;10. Jul;180;14. Sep;Yes
26.08.08;72.0;81.0;0.07;0.0;0.0;Mai 82;80;14.99;90;17.0;Yes
30.08.08;70.0;91.0;0.64;0.0;0.0;Apr 47;60;29.97;60;38.03;Yes
05.09.08;64.0;82.0;0.47;0.0;0.0;Jul 61;60;14.99;90;17. Sep;Yes
08.09.08;66.9;90.0;0.0;0.0;0.0;MŠr 13;130;12. Aug;170;14.99;Yes
10.09.08;66.9;75.0;Jan 19;0.0;0.0;Mai 14;30;Dez 97;30;14. Sep;Yes
17.09.08;60.1;73.9;0.0;0.0;0.0;03. Aug;30;10. Jul;50;14. Sep;Yes
18.09.08;55.9;81.0;0.0;0.0;0.0;Mai 37;40;16. Nov;50;21. MŠr;Yes
19.09.08;55.9;75.9;0.0;0.0;0.0;Sep 17;50;17. Sep;40;23.94;No
26.09.08;63.0;81.0;0.96;0.0;0.0;10. Jul;30;21.92;30;31.09;Yes
03.10.08;46.9;75.0;0.0;0.0;0.0;Feb 68;250;14. Sep;250;17.0;Yes
08.10.08;52.0;73.9;0.0;0.0;0.0;06. Apr;170;Dez 97;180;14.99;No
10.10.08;64.9;73.0;0.02;0.0;0.0;Jun 71;50;16. Nov;40;17. Sep;Yes
11.10.08;60.1;71.1;0.0;0.0;0.0;Sep 62;40;14.99;50;19.91;No
12.10.08;55.9;78.1;0.0;0.0;0.0;Aug 72;50;16. Nov;90;19.91;No
15.10.08;54.0;87.1;0.0;0.0;0.0;01. Dez;50;Aug 95;60;12. Aug;Yes
23.10.08;39.0;60.1;0.0;0.0;0.0;Jun 26;110;14. Sep;80;17. Sep;No
25.10.08;57.9;77.0;0.02;0.0;0.0;Jul 61;210;14.99;230;19.91;Yes
26.10.08;44.1;70.0;0.0;0.0;0.0;MŠr 13;230;12. Aug;;;Yes
12.11.08;39.0;61.0;0.0;0.0;0.0;04. MŠr;90;Dez 97;90;16. Nov;Yes
13.11.08;51.1;66.0;0.09;0.0;0.0;04. Jul;140;14.99;150;23.94;Yes
15.11.08;51.1;75.9;0.62;0.0;0.0;14.54;220;29.97;240;36.01;Yes
19.11.08;27.0;45.0;0.0;0.0;0.0;06. Apr;240;14. Sep;230;16. Nov;No
28.11.08;39.0;68.0;0.0;0.0;0.0;MŠr 13;260;10. Jul;270;Dez 97;No
01.12.08;36.0;52.0;0.0;0.0;0.0;14. Sep;220;34.9;220;42.95;Yes
07.12.08;25.0;43.0;0.0;0.0;0.0;Apr 47;290;17.0;270;23. Apr;Yes
10.12.08;61.0;70.0;0.07;0.0;0.0;Okt 51;170;17. Sep;170;21.92;Yes
17.12.08;44.1;57.9;0.0;0.0;0.0;Apr 47;230;14. Sep;240;14.99;Yes
23.12.08;21. Sep;44.1;0.0;0.0;0.0;04. Jul;180;14.99;170;17.0;No
19.01.09;35.1;50.0;0.02;0.0;0.0;Mai 82;20;Dez 97;30;16. Nov;Yes
20.01.09;23.0;35.1;0.19;03. Mai;02. Jan;Jun 71;30;19.91;30;25.95;Yes
21.01.09;12. Sep;35.1;0.0;0.0;02. Jan;04. Jul;240;Dez 97;270;17.0;No
22.01.09;21. Sep;48.9;0.0;0.0;0.0;Mai 82;230;14. Sep;220;14.99;No
01.02.09;32.0;62.1;0.0;0.0;0.0;Nov 86;220;25. Mai;240;29. Aug;No
12.02.09;51.1;69.1;0.0;0.0;0.0;Nov 86;270;23.94;260;36.91;No
13.02.09;41.0;68.0;0.0;0.0;0.0;Jun 93;290;21.92;320;29. Aug;No
16.02.09;30. Sep;46.0;0.0;0.0;0.0;Jul 38;60;16. Nov;50;21. MŠr;No
18.02.09;39.9;57.0;0.59;0.0;0.0;Okt 74;220;17.0;210;23. Apr;Yes
25.02.09;25.0;55.9;0.0;0.0;0.0;03. Aug;200;12. Aug;210;17.0;No
05.03.09;28. Sep;61.0;0.0;0.0;0.0;Aug 28;220;17.0;230;21. MŠr;No
09.03.09;55.0;84.0;0.0;0.0;0.0;Aug 72;270;19.91;270;29. Aug;No
20.03.09;41.0;60.1;0.0;0.0;0.0;Jun 93;40;14. Sep;40;19.91;Yes
01.04.09;53.1;70.0;0.01;0.0;0.0;Jun 49;180;14. Sep;200;17.0;No
03.04.09;55.0;78.1;0.06;0.0;0.0;15.21;230;34.9;230;42.95;Yes
04.04.09;46.9;73.9;0.0;0.0;0.0;06. Apr;260;16. Nov;290;21.92;No
09.04.09;43.0;70.0;0.0;0.0;0.0;04. Jul;240;14.99;240;21. MŠr;No
16.04.09;43.0;68.0;0.0;0.0;0.0;09. Apr;40;19.91;40;23.94;No
19.04.09;53.1;73.0;0.0;0.0;0.0;08. Mai;230;21. MŠr;240;25. Mai;No
22.04.09;46.9;64.9;0.0;0.0;0.0;Aug 28;300;29. Aug;300;36.91;No
06.05.09;61.0;82.9;0.17;0.0;0.0;Jun 93;230;21. MŠr;220;23.94;Yes
08.05.09;62.1;82.0;0.0;0.0;0.0;Jul 38;230;19.91;220;23. Apr;Yes
09.05.09;66.9;90.0;0.08;0.0;0.0;12. Aug;270;31.09;270;44.07;Yes
13.05.09;55.0;75.0;0.0;0.0;0.0;Jul 61;100;17.0;120;25.95;No
15.05.09;69.1;84.9;0.0;0.0;0.0;06. Apr;150;Dez 97;210;14.99;No
17.05.09;52.0;73.0;0.29;0.0;0.0;Aug 95;30;17. Sep;40;25. Mai;Yes
18.05.09;48.9;66.9;0.06;0.0;0.0;Sep 62;40;21.92;40;29. Aug;No
20.05.09;44.1;79.0;0.0;0.0;0.0;Jul 61;100;14. Sep;100;23. Apr;No
22.05.09;57.9;87.1;0.0;0.0;0.0;03. Aug;150;10. Jul;150;14. Sep;No
04.06.09;68.0;90.0;0.76;0.0;0.0;Jul 38;210;17.0;230;21. MŠr;Yes
07.06.09;62.1;86.0;0.0;0.0;0.0;MŠr 13;140;Aug 95;140;12. Aug;Yes
09.06.09;66.0;93.9;0.82;0.0;0.0;Jul 16;40;23. Apr;40;29. Aug;Yes
10.06.09;64.9;84.9;0.07;0.0;0.0;04. Jul;160;Dez 97;140;19.91;Yes
27.06.09;71.1;93.9;0.0;0.0;0.0;Mai 59;40;14.99;40;17. Sep;No
28.06.09;63.0;91.9;0.0;0.0;0.0;04. MŠr;240;14. Sep;280;17. Sep;No
07.07.09;64.0;91.0;0.0;0.0;0.0;Feb 68;50;Aug 95;50;Aug 95;Yes
13.07.09;69.1;82.0;0.63;0.0;0.0;MŠr 36;240;19.91;250;25.95;Yes
14.07.09;64.9;88.0;0.0;0.0;0.0;04. Jul;50;16. Nov;20;23. Apr;Yes
15.07.09;63.0;91.9;0.0;0.0;0.0;Mai 59;220;14. Sep;230;19.91;Yes
27.07.09;73.0;93.9;0.0;0.0;0.0;Jul 83;240;21.92;230;29. Aug;Yes
29.07.09;72.0;91.9;0.28;0.0;0.0;Okt 29;230;31.09;240;40.04;Yes
31.07.09;73.0;93.0;0.03;0.0;0.0;Dez 53;240;25. Mai;220;31.99;Yes
01.08.09;73.0;91.9;0.0;0.0;0.0;Mai 82;220;10. Jul;;;Yes
05.08.09;72.0;96.1;0.18;0.0;0.0;Mai 82;230;17. Sep;230;23.94;Yes
08.08.09;69.1;91.0;0.0;0.0;0.0;Jul 61;240;16. Nov;230;21.92;No
13.08.09;71.1;81.0;0.0;0.0;0.0;02. Jan;140;08. Mai;160;17.0;Yes
15.08.09;71.1;88.0;0.0;0.0;0.0;04. MŠr;40;14. Sep;40;16. Nov;Yes
20.08.09;73.0;91.9;0.0;0.0;0.0;Jun 71;220;17. Sep;230;23.94;Yes
23.08.09;69.1;84.9;0.0;0.0;0.0;MŠr 36;90;Aug 95;160;14.99;Yes
24.08.09;68.0;87.1;0.0;0.0;0.0;03. Aug;40;Dez 97;50;16. Nov;Yes
28.08.09;71.1;90.0;0.37;0.0;0.0;04. MŠr;120;25. Mai;130;36.01;Yes
07.09.09;63.0;79.0;0.57;0.0;0.0;Jul 38;50;17. Sep;40;21.92;Yes
13.09.09;59.0;82.0;0.0;0.0;0.0;Apr 25;50;Dez 97;10;21.92;Yes
15.09.09;62.1;91.0;0.0;0.0;0.0;04. MŠr;240;12. Aug;240;17.0;No
06.10.09;60.1;66.0;0.02;0.0;0.0;03. Aug;240;14. Sep;230;17. Sep;Yes
09.10.09;55.9;82.9;0.0;0.0;0.0;Okt 29;220;17. Sep;210;23.94;No
12.10.09;53.1;60.1;0.19;0.0;0.0;Mai 14;150;10. Jul;340;14.99;Yes
19.10.09;34.0;61.0;0.0;0.0;0.0;02. Jan;30;Dez 97;80;14.99;No
26.10.09;44.1;64.0;0.06;0.0;0.0;Mai 82;40;14. Sep;50;17.0;Yes
27.10.09;54.0;62.1;0.12;0.0;0.0;Apr 25;170;16. Nov;140;23.94;Yes
03.11.09;37.9;71.1;0.0;0.0;0.0;02. Jan;20;08. Mai;290;14. Sep;Yes
05.11.09;37.9;64.9;0.0;0.0;0.0;Feb 91;270;14.99;280;23. Apr;Yes
18.11.09;52.0;62.1;0.45;0.0;0.0;Aug 28;40;16. Nov;50;21. MŠr;Yes
20.11.09;42.1;63.0;0.0;0.0;0.0;MŠr 58;40;14.99;40;23. Apr;Yes
27.11.09;36.0;54.0;0.0;0.0;0.0;Jul 38;250;21. MŠr;270;31.09;No
01.12.09;30.0;55.9;0.0;0.0;0.0;02. Jan;240;08. Mai;230;12. Aug;No
06.12.09;28.0;44.1;0.0;0.0;0.0;02. Jan;50;Dez 97;30;14.99;Yes
14.12.09;37.9;50.0;0.0;0.0;0.0;Mai 14;210;12. Aug;210;14.99;Yes
22.12.09;24. Jan;48.9;0.0;0.0;0.0;0.45;40;Aug 95;30;Dez 97;Yes
24.12.09;27.0;48.0;0.0;0.0;0.0;Mai 82;90;17.0;90;25.95;Yes
26.12.09;39.0;53.1;0.0;0.0;0.0;Jun 71;320;10. Jul;320;10. Jul;Yes
29.12.09;24. Jan;42.1;0.0;0.0;0.0;Jun 26;300;14.99;320;23.94;No
01.01.10;30. Sep;48.0;0.0;0.0;0.0;04. Jul;330;12. Aug;320;21. MŠr;Yes
21.01.10;37.0;41.0;0.65;0.0;0.0;Sep 84;60;17.0;40;21.92;Yes
23.01.10;30.0;50.0;0.0;0.0;0.0;04. Jul;100;12. Aug;100;17. Sep;Yes
24.01.10;39.9;64.9;0.13;0.0;0.0;Sep 62;160;27.96;140;36.91;Yes
29.01.10;28.0;46.0;0.1;Jan 42;0.0;Jul 16;60;14.99;50;19.91;Yes
01.02.10;18.0;48.0;0.0;0.0;Feb 99;0.67;10;Jun 93;30;10. Jul;No
04.02.10;30.0;44.1;0.0;0.0;0.0;MŠr 13;110;12. Aug;190;17. Sep;No
05.02.10;33.1;42.1;Jan 37;0.0;0.0;Nov 41;100;25.95;100;34.9;Yes
11.02.10;30.0;45.0;0.0;0.0;0.0;Aug 28;290;16. Nov;290;25.95;No
15.02.10;28. Sep;51.1;0.03;0.0;0.0;Jul 61;230;27.96;210;36.01;Yes
17.02.10;25.0;43.0;0.0;0.0;0.0;Jul 16;300;17.0;290;25. Mai;No
22.02.10;36.0;52.0;0.29;0.0;0.0;Feb 46;110;16. Nov;110;19.91;Yes
24.02.10;37.0;48.0;0.12;0.0;0.0;Mai 59;50;12. Aug;40;14.99;Yes
18.03.10;45.0;68.0;0.0;0.0;0.0;02. Jan;30;14. Sep;20;17.0;No
24.03.10;39.0;73.9;0.0;0.0;0.0;04. Jul;270;14.99;270;21. MŠr;No
27.03.10;32.0;57.9;0.0;0.0;0.0;06. Apr;120;14.99;120;21. MŠr;No
28.03.10;37.9;69.1;0.09;0.0;0.0;Nov 63;180;27.96;170;42.95;Yes
30.03.10;51.1;69.1;0.0;0.0;0.0;Jul 83;280;17. Sep;300;29. Aug;No
02.04.10;54.0;88.0;0.0;0.0;0.0;04. Jul;200;14. Sep;240;19.91;No
04.04.10;57.9;82.9;0.0;0.0;0.0;MŠr 58;220;Dez 97;230;17.0;No
06.04.10;62.1;90.0;0.0;0.0;0.0;Okt 29;230;23. Apr;230;29.97;No
10.04.10;42.1;70.0;0.0;0.0;0.0;02. Jan;10;10. Jul;90;23.94;No
12.04.10;46.0;78.1;0.0;0.0;0.0;04. MŠr;50;16. Nov;50;19.91;No
21.04.10;48.0;64.9;0.33;0.0;0.0;Feb 68;310;Dez 97;320;21.92;Yes
25.04.10;62.1;81.0;0.29;0.0;0.0;14.32;230;27.96;220;34.9;Yes
26.04.10;59.0;78.1;0.0;0.0;0.0;Sep 84;230;21. MŠr;280;29.97;No
14.05.10;64.9;93.9;0.0;0.0;0.0;Jul 61;240;14.99;240;21. MŠr;Yes
17.05.10;55.9;77.0;02. MŠr;0.0;0.0;Aug 28;110;16. Nov;10;21. MŠr;Yes
19.05.10;57.0;70.0;0.36;0.0;0.0;03. Aug;90;Aug 95;130;14. Sep;Yes
21.05.10;54.0;84.0;0.0;0.0;0.0;Feb 68;120;10. Jul;120;14.99;Yes
27.05.10;60.1;91.0;0.0;0.0;0.0;MŠr 58;60;17.0;50;25. Mai;No
29.05.10;64.9;84.0;0.02;0.0;0.0;Mai 14;190;16. Nov;200;19.91;Yes
31.05.10;69.1;88.0;0.0;0.0;0.0;Sep 17;220;19.91;230;23.94;No
06.06.10;72.0;93.0;0.18;0.0;0.0;Okt 29;230;21.92;230;29. Aug;Yes
13.06.10;72.0;96.1;Jan 23;0.0;0.0;Mai 59;250;23. Apr;240;31.09;Yes
14.06.10;71.1;93.0;0.0;0.0;0.0;03. Aug;270;Dez 97;240;19.91;Yes
19.06.10;73.0;93.0;0.0;0.0;0.0;Apr 92;210;Aug 95;220;Dez 97;Yes
20.06.10;72.0;93.9;0.0;0.0;0.0;MŠr 58;310;12. Aug;310;14.99;Yes
22.06.10;69.1;98.1;0.0;0.0;0.0;Apr 47;200;17. Sep;200;25. Mai;No
02.07.10;57.9;82.9;0.0;0.0;0.0;03. Aug;50;14.99;50;23.94;No
04.07.10;61.0;93.0;0.0;0.0;0.0;Apr 92;230;Dez 97;260;17. Sep;No
06.07.10;66.0;100.9;0.0;0.0;0.0;03. Aug;230;Dez 97;210;21. MŠr;No
07.07.10;69.1;102.0;0.0;0.0;0.0;Apr 25;40;14.99;50;19.91;No
10.07.10;73.9;91.0;0.0;0.0;0.0;Apr 25;140;Dez 97;320;17.0;Yes
16.07.10;77.0;97.0;0.0;0.0;0.0;Sep 62;230;17.0;230;21.92;Yes
22.07.10;75.0;97.0;0.0;0.0;0.0;Feb 68;20;10. Jul;110;16. Nov;No
01.08.10;66.0;79.0;0.1;0.0;0.0;Apr 92;50;10. Jul;70;Dez 97;Yes
02.08.10;70.0;86.0;0.0;0.0;0.0;04. MŠr;50;Aug 95;100;14. Sep;No
09.08.10;71.1;93.0;0.0;0.0;0.0;MŠr 36;120;10. Jul;110;14. Sep;No
12.08.10;75.9;97.0;0.05;0.0;0.0;Apr 25;60;Dez 97;250;17.0;Yes
20.08.10;71.1;90.0;0.0;0.0;0.0;Mai 82;80;Dez 97;80;17.0;Yes
28.08.10;70.0;90.0;0.0;0.0;0.0;Feb 68;50;Dez 97;110;19.91;Yes
31.08.10;64.9;97.0;0.0;0.0;0.0;Feb 24;50;10. Jul;30;16. Nov;Yes
05.09.10;54.0;87.1;0.0;0.0;0.0;MŠr 13;240;14.99;130;21. MŠr;No
12.09.10;64.9;88.0;0.03;0.0;0.0;03. Aug;290;Dez 97;340;21.92;Yes
13.09.10;63.0;87.1;0.0;0.0;0.0;MŠr 58;60;16. Nov;50;23. Apr;No
15.09.10;59.0;93.9;0.0;0.0;0.0;03. Aug;190;12. Aug;150;17. Sep;No
19.09.10;60.1;93.0;0.0;0.0;0.0;02. Jan;80;10. Jul;130;14.99;Yes
21.09.10;66.9;89.1;0.0;0.0;0.0;Jun 71;170;14.99;180;21. MŠr;No
29.09.10;63.0;69.1;Jan 69;0.0;0.0;08. Mai;60;16. Nov;70;21. MŠr;Yes
01.10.10;55.0;78.1;0.01;0.0;0.0;Mai 82;20;17. Sep;30;27.96;Yes
07.10.10;46.9;82.0;0.0;0.0;0.0;Mai 59;260;17. Sep;270;25.95;No
08.10.10;48.0;79.0;0.0;0.0;0.0;02. Jan;40;Dez 97;50;16. Nov;No
14.10.10;55.0;71.1;01. Nov;0.0;0.0;Apr 92;320;12. Aug;310;21. MŠr;Yes
01.11.10;46.0;63.0;0.0;0.0;0.0;08. Mai;50;16. Nov;50;23.94;No
04.11.10;48.0;54.0;0.72;0.0;0.0;Feb 24;340;08. Mai;340;14. Sep;Yes
10.11.10;39.9;70.0;0.0;0.0;0.0;Jan 79;40;10. Jul;40;14. Sep;Yes
16.11.10;54.0;66.9;0.38;0.0;0.0;Aug 28;250;25. Mai;280;36.91;Yes
15.12.10;16.0;37.0;0.0;0.0;0.0;Mai 59;280;Dez 97;280;19.91;No
16.12.10;28.0;35.1;0.6;0.39;0.0;Apr 47;220;14.99;230;21. MŠr;Yes
17.12.10;28.0;43.0;0.0;0.0;0.0;Feb 24;50;Aug 95;110;16. Nov;Yes
20.12.10;25.0;42.1;0.0;0.0;0.0;04. MŠr;280;14. Sep;290;21. MŠr;No
23.12.10;32.0;45.0;0.0;0.0;0.0;Jul 83;330;17. Sep;330;29. Aug;No
25.12.10;32.0;44.1;0.15;0.39;0.0;Feb 46;50;Aug 95;140;16. Nov;Yes
30.12.10;24. Jan;46.0;0.0;0.0;0.0;0.89;220;06. Apr;180;08. Mai;No
09.01.11;19.0;35.1;0.0;0.0;0.0;04. MŠr;330;Dez 97;300;21. MŠr;No
19.01.11;42.1;61.0;0.0;0.0;0.0;Mai 14;280;14.99;320;21. MŠr;Yes
23.01.11;16.0;46.0;0.0;0.0;0.0;Feb 24;290;10. Jul;270;16. Nov;No
31.01.11;35.1;46.9;0.0;0.0;0.0;09. Apr;50;19.91;40;23.94;No
03.02.11;32.0;44.1;0.0;0.0;0.0;Mai 14;360;12. Aug;10;17. Sep;No
07.02.11;30.0;57.9;0.0;0.0;0.0;03. Aug;160;14. Sep;160;17.0;Yes
17.02.11;39.9;71.1;0.0;0.0;0.0;Jul 61;210;17. Sep;220;25. Mai;Yes
07.03.11;34.0;54.0;0.0;0.0;0.0;Mai 82;50;16. Nov;60;21.92;No
08.03.11;28.0;57.9;0.0;0.0;0.0;Jun 26;100;14. Sep;120;21. MŠr;No
10.03.11;42.1;68.0;0.47;0.0;0.0;Sep 84;240;31.99;250;44.96;Yes
11.03.11;36.0;51.1;0.0;0.0;0.0;06. Apr;290;16. Nov;270;23. Apr;No
12.03.11;30. Sep;69.1;0.0;0.0;0.0;10. Jul;220;23. Apr;230;31.09;No
18.03.11;46.0;84.9;0.0;0.0;0.0;08. Mai;240;17. Sep;230;25. Mai;No
19.03.11;55.9;75.0;0.0;0.0;0.0;Mai 82;40;17. Sep;50;25. Mai;No
23.03.11;50.0;82.9;0.45;0.0;0.0;Jun 71;230;25.95;220;36.01;Yes
03.04.11;33.1;71.1;0.0;0.0;0.0;Mai 37;210;17. Sep;210;25. Mai;No
30.04.11;46.0;77.0;0.0;0.0;0.0;MŠr 13;320;10. Jul;350;14.99;No
